100.107	-1.874	35	4.4
97.182	1.369	42.9	5
101.496	-2.427	7.1	4.4
107.209	-9.597	7.1	4.4
91.99	7.629	35	4.4
97.144	1.394	32.6	5.1
97.152	1.315	40.1	4.9
98.854	0.336	75.9	4.5
96.142	3.022	35	4.4
96.696	2.121	38.3	4.7
91.909	7.664	39.9	4.2
91.898	7.596	42.8	5.2
91.893	7.571	17.5	4.9
91.895	7.609	35	4.8
100.438	-3.159	35	4.4
94.996	4.831	67.6	4.4
106.984	-8.109	35	3.9
105.96	-6.215	110.7	4.7
103.798	-6.27	48.1	4.5
105.495	-6.04	67.6	5.1
93.358	11.168	107	4.2
93.26	14.372	35	5
102.139	-2.964	63.6	4.4
99.103	2.311	151.3	4.3
93.742	10.49	35.4	4.4
96.931	1.654	37.1	4.5
96.775	4.687	28.1	4.4
92.249	10.227	24.8	5.4
95.954	3.849	60	4.5
97.105	3.957	2.9	4.5
97.082	1.171	35	4.4
97.187	1.243	37.6	5.1
100.057	-0.581	109	4.7
99.786	-0.739	88.6	5
101.398	-4.503	32.4	4.8
96.755	2.067	42.1	4.5
97.111	1.244	40.9	4.4
91.889	7.558	35	4.3
95.768	13.417	39.6	5
95.347	14.002	34.8	5
101.342	-4.489	27.6	5.4
99.361	-1.723	11.3	4.4
108.089	-8.07	68	5.9
98.632	0.389	58.6	4.8
96.762	2.065	40	4.8
91.871	7.53	19.7	4.3
91.861	7.545	35	4.6
91.607	6.8	35	4.3
91.884	7.444	20.8	4.8
91.856	7.588	35	5.2
100.338	-2.313	54.9	4.7
105.956	-7.63	35	4.4
91.979	7.622	26.1	5
92.047	7.761	30	4.9
91.95	7.641	25.3	4.6
100.345	-3.138	35.3	4.8
97.078	1.647	35	4.3
91.931	7.552	35	4.6
91.958	7.696	20.5	5.5
108.241	9.784	42	4.4
91.879	7.563	27.8	5
94.969	4.594	53.8	4.7
95.628	2.655	44.2	4.6
91.924	7.787	13.7	4.5
91.669	7.482	35	4.5
100.359	-2.341	53.2	4.7
93.087	13.197	20	5.9
96.238	2.206	28.6	4.3
91.825	7.645	35	4.2
91.885	7.743	35	4.6
91.783	7.588	25.6	4.5
91.85	7.714	26.5	4.8
92.865	14.074	47	4.8
91.849	7.605	35	4.5
91.847	7.455	18.6	4.6
91.823	7.404	35	5
99.664	-1.883	30.1	4.6
96.653	1.92	35	4.4
91.615	7.268	35	4.3
92.03	7.693	35.8	4.1
91.816	7.944	35	4.1
91.853	7.673	27.9	4
91.909	7.666	35	4.3
98.352	0.341	7.3	4.5
96.872	1.401	12.7	4.6
97.691	2.064	35	4
91.957	7.774	31.1	4.3
91.959	7.779	35	4.4
91.835	7.726	35	4.2
91.956	7.649	35	4.7
91.953	7.676	22.8	4.5
91.895	7.794	27.7	5.2
91.621	7.532	29.1	4.7
91.992	7.779	35	5.2
91.895	7.426	35	4.5
92.09	7.86	37.3	5
96.26	2.231	35	4.3
91.9	7.629	11.6	4.9
92.211	8.035	22.1	4.9
91.967	7.674	35	5.2
92.038	7.716	30.4	4.3
92.057	7.769	35	4.7
91.811	7.597	35	4.4
91.936	7.881	35	7.5
102.821	-5.409	45.6	4.9
97.21	0.056	35	4.3
102.696	-6.09	58.8	4.4
97.164	0.849	44.6	4.4
101.583	-2.748	151.4	4.4
95.859	2.478	35	4.5
97.141	1.329	36	4.3
102.437	-4.833	35	4.5
108.366	-9.457	35	4.9
108.279	-9.555	35	5.1
102.346	-4.289	59	4.9
95.785	4.778	74	5.4
94.485	4.754	35	4
95.349	5.39	104.9	4.5
93.471	11.132	112	6.5
101.078	-3.908	38.4	4.1
106.342	-7.487	35	4.1
100.966	-3.864	24.1	5.3
99.724	-1.687	10	4.4
92.178	11.219	35	4.6
103.748	-6.261	35	4.6
92.755	14.06	35.4	4.3
106.331	-6.243	134.1	4.3
105.151	-7.117	35	4.5
105.161	-6.641	38.9	5.4
107.22	-7.845	34.2	5.3
95.107	12.559	36.1	4
107.783	-8.041	71.8	4.5
102.67	-7.136	35	4.3
96.972	1.857	34	4.1
93.04	13.931	35	4.1
99.527	-0.572	68.3	4.2
93.18	14.423	38.7	5.3
92.959	14.012	35	4.4
92.851	14.009	33.1	4.3
101.857	-2.652	62.3	4.6
102.925	-3.283	193.2	4.7
93.131	14.29	33.9	4.2
100.705	-3.585	35	4.7
96.732	1.974	38.8	4.5
95.037	4.606	55	4.6
95.845	3.498	40.5	5.4
96.708	2.029	39.4	4.3
101.957	-4.461	47.8	4.7
95.983	3.213	55.2	4.3
103.197	-4.616	67.2	4.1
101.101	-2.881	56.7	4.6
96.018	3.748	38	7.2
93.073	9.396	70.2	4.8
92.84	13.695	35	4.9
96.694	2.08	40.1	4.1
92.443	2.917	10	4.2
101	-3.879	27.8	5.2
100.992	-4.322	25.8	4.7
100.955	-4.305	22.5	4.6
96.715	2.072	10	4.6
101.159	-4.132	30.3	4
101.099	-3.933	44.4	4.7
101.096	-4.054	27	6.5
93.054	14.362	43	4.4
109.07	-7.948	92.5	4.3
92.332	7.22	36.6	4.6
92.75	13.633	35	4.5
92.804	6.567	22.1	4.7
94.817	10.961	35	4.2
92.777	13.624	35.8	5
93.527	7.877	81.5	4.1
96.556	1.946	12.1	4.1
107.787	-7.872	61.3	4.5
95.819	2.47	35	4.2
94.415	5.272	55.1	4.7
92.843	13.676	35	4.2
93.067	6.161	18.3	4.5
96.989	2.617	35	4.3
100.992	-0.537	174.8	4.9
96.656	2.089	35	4.3
93.644	10.967	149.5	4.8
96.706	2.09	36.6	4.3
96.782	2.113	45	4.2
96.919	1.786	35	4.1
96.682	2.044	26.9	4.2
97.072	1.98	41.3	4.4
91.843	7.805	21.1	5.2
97.205	2.383	57	5
96.804	1.985	46.4	4.1
96.732	2.02	42.8	4
101.728	-5.556	13.7	5.2
97.641	-1.323	35	4.3
93.114	14.405	35	4.8
92.998	14.523	35	4.8
106.829	-8.239	35	3.6
99.174	1.655	35	4.2
99.174	1.855	34.6	4.9
96.946	1.655	35	4.2
97.077	1.655	31.4	4.6
105.064	-5.02	198.7	4.7
96.662	2.122	35	4
97.045	2.427	35	4.4
97.047	2.279	35	4.1
96.892	2.106	46.3	4
96.881	0.948	35	4.2
96.863	0.984	35	4.4
96.998	2.341	54	4.5
96.493	2.251	35	4.8
96.505	2.282	35	4.6
96.66	2.032	40.6	4
96.7	2.076	35	4
96.928	2.63	35	5.1
96.597	1.839	35	4
96.98	2.319	35	4.4
96.721	1.911	28.1	5.1
97.17	2.346	35	5.3
97.124	1.501	35	4
97.069	2.4	35	4.1
97.048	2.383	31	7.8
99.625	-2.479	27.7	4.2
93.201	5.515	30	4.3
100.44	-0.824	35	4.4
106.491	-7.382	60	4.3
100.375	-0.568	12.3	4.3
95.867	2.536	35	4.6
92.134	10.855	34.8	4
100.139	-2.15	47.6	4.9
99.011	1.767	121.4	4.8
100.567	-1.85	82.3	4.6
93.997	4.944	35	4.5
101.092	-3.675	54.2	4.7
92.915	13.613	35	4.9
92.627	13.608	35	4
99.946	-2.322	35	4.7
92.739	13.653	23	4.4
92.741	13.555	35	4.4
92.831	13.667	34	6.6
97.641	0.119	35	4.1
97.417	0.802	21.2	4.3
92.914	13.556	17.9	4.1
99.378	-1.514	35	4.2
104.656	-6.522	76.5	4.8
92.127	7.649	35	4.3
101.77	-4.57	35	4.2
102.279	-3.492	96.4	4.9
98.93	2.108	35	4.2
101.802	-4.54	37.9	4.4
92.944	13.905	35	4.5
108.96	-8.075	72.8	4.4
99.774	-0.951	35	3.8
96.353	2.212	50.7	4.2
95.62	4.505	84.4	4.5
102.828	-4.643	70	5
101.034	-1.419	40	4.6
97.135	1.187	36.7	4.8
96.556	4.444	38.4	4.5
94.736	5.01	45.6	4.4
99.467	0.929	26.4	4.8
92.296	8.756	37.7	4.7
97.094	1.244	37	4.1
97.171	1.323	19	5.8
97.085	1.356	35	4.6
99.943	-0.847	77.5	4.8
103.458	-6.144	35	4.5
95.695	4.575	97.2	4.3
103.656	-5.948	35	4.5
101.031	-2.695	79.4	4.4
100.858	-3.881	33.8	4.5
100.943	-3.758	35	5.4
100.991	-3.762	26	6.8
97.035	3.192	73.3	4
92.585	7.186	35	4.1
92.904	0.636	11.2	4.3
104.609	-7.382	35	5
93.046	14.086	40	4.7
98.998	1.975	10	4
98.872	2.067	25.6	4
108.598	-8.374	96.7	4.4
99.015	2.112	58.1	5.1
100.579	-3.747	42.7	4.7
100.699	-4.723	10	4.3
93.422	2.637	46.5	4.1
93.162	14.199	34.7	4.9
96.312	2.338	49.6	4.5
101.522	-3.531	55.2	4.9
108.179	-7.96	89.2	3.9
105.934	-7.278	50.4	4.9
93.656	12.957	105.5	4.8
98.341	1.329	61.5	4.3
93.136	4.624	34.1	5.3
92.846	13.823	35	4.7
93.037	13.932	41.5	4.6
94.285	2.766	44.3	4.9
99.438	-1.444	38.8	4.6
104.963	-6.404	38.8	4.6
96.543	3.338	92.5	4.3
92.07	8.588	27	4.6
100.935	-2.135	35	4.5
108.456	-9.03	35.2	4.7
100.213	-3.284	10	4.7
92.959	14.043	36.5	4.5
97.063	1.522	30.9	5
96.932	1.199	12.7	4.5
102.915	-3.419	132.8	4.3
99.3	-1.554	27.7	4.5
99.845	-0.897	79.5	4.8
99.939	-3.451	10	4.8
92.07	10.768	38.3	4.7
100.906	-2.878	50.7	5
107.39	-8.108	89	4.7
96.832	4.64	8.4	4.8
108.788	-9.832	16.1	5
98.069	0.168	45.4	4.5
94.686	7.754	58.4	4.1
97.719	1.698	50.3	4.5
99.093	-0.324	63.9	5
102.69	-4.259	61.5	4.9
107.821	-7.878	58	4.4
107.981	-8.25	57.9	4.2
93.789	3.025	36.9	5
97.298	1.019	35	4.4
101.923	-2.478	150.6	4.4
99.426	-1.501	10	4
93.145	14.161	44.2	4.9
99.455	-1.464	26.1	4.3
103.197	-6.378	10	4.7
93.505	14.243	66.4	4
105.149	-7.193	38.8	4.6
107.879	-7.907	65.2	5.1
99.442	-1.467	37.9	4.3
104.611	-6.262	38.3	4.4
99.558	-1.93	10	4.1
97.041	0.391	35	4.4
101.136	-1.9	27.4	4.3
105.099	-5.988	35	4.7
92.862	14.001	42.6	5
96.744	2.103	35	4.3
99.365	-1.51	27.1	4.6
106.243	-6.879	10	4.6
99.456	-1.51	10	4.6
99.064	-1.707	10	4
92.502	7.3	73.2	4.5
99.631	-1.374	25.2	4.5
99.403	-1.453	10	4.8
99.393	-1.434	19	6
96.204	2.618	68.1	4.5
96.062	2.675	43.9	5.5
97.403	0.93	35	4.2
92.942	13.909	46.4	4.3
99.371	1.955	163.3	4.5
95.9	2.576	35	4.5
97.528	-1.071	35	4.4
100.872	-1.977	88	4.6
95.91	2.759	21	6
99.212	2.419	166.2	4.4
99.975	1.339	206.8	4.9
99.485	-1.48	38.6	4.2
103.105	-4.803	73.3	5
97.117	0.138	31.3	4.6
93.182	14.107	27.7	4.1
97.109	0.122	27.9	4.9
97.178	0.116	30.5	4.2
97.087	0.03	32.3	4.6
97.112	0.084	33.6	4.7
92.793	13.622	33.6	5.3
94.566	7.628	56.2	4.4
101.994	-4.559	39.4	4.4
99.984	-0.775	90.7	4.3
100.866	-2.251	35	4.5
99.286	1.327	8.6	4.1
92.784	13.627	39.2	5.1
96.202	4.694	33.1	4.8
98.669	0.967	70.9	4.2
92.955	13.909	20.3	4.1
95.533	2.71	35	4.8
93.838	7.877	39.9	4.5
100.856	-3.936	35	4.7
107.506	-9.29	40.9	5.2
97.067	1.261	35	4.4
107.666	-9.235	33.6	4.8
96.843	0.824	11.2	4.5
99.523	-1.368	10	4.4
103.121	-4.731	69.2	5.4
104.276	-5.869	50.3	5
99.476	-1.947	10	4.3
98.418	0.347	52.1	5
94.701	5.523	95.5	4.2
93.803	10.282	35	4.5
99.439	-1.561	10	4.7
100.133	-0.798	56.9	4.4
99.273	-1.489	11.7	4.9
91.899	8.082	23	6
99.833	-0.856	84.1	4
107.138	-7.869	34.8	4.4
92.966	13.994	38.2	4.6
92.486	13.116	37.4	4.4
98.919	2.876	161	4.6
95.465	3.726	63.7	4.4
101.79	-4.423	52.6	4.5
92.968	14.032	15.7	5.4
99.168	-1.487	10	4.2
102.979	-5.003	67.5	5
101.984	-3.635	81	4.7
91.759	8.151	29.6	5
99.41	-1.497	10	4.5
106.924	-9.187	10	4.7
93.225	14.06	54.8	4.6
99.206	-1.713	10	4
99.818	-0.836	88.9	4.4
100.406	-1.525	43.3	4.4
99.354	-1.573	10	4.7
106.498	-7.055	15.4	4.7
97.244	1.019	35	4.3
99.386	-1.567	10	4.4
108.276	-7.836	15.3	4.3
94.943	12.047	11.6	4.9
100.541	-1.74	73.8	5
97.877	-0.935	28.2	4.7
101.507	-3.54	59.1	4.6
105.18	-6.452	35	5.2
105.223	-6.534	38	6.1
101.446	0.362	82.6	3.9
91.73	10.7	10	4.5
92.139	10.885	21.2	4
107.301	-8.065	35	4.7
107.305	-7.758	35	4.4
107.65	-8.138	35	4.2
97.351	0.221	30	4.4
96.176	3.308	35	4.5
102.887	-4.829	87.1	4.2
107.296	-7.821	35	4.7
100.124	-0.75	90.2	4.6
102.635	-4.555	35	4.4
99.867	-0.794	93.7	4.8
102.406	-5.083	35	4.5
91.566	10.696	10	4.5
96.066	4.807	35	4.4
101.512	-2.48	10	4.4
92.867	13.976	36.9	4.6
100.454	-0.939	74.3	4.5
101.696	-2.5	10	4.5
101.573	-2.572	10	4.5
107.328	-7.8	13.4	4.2
100.225	-0.665	103.4	4.4
101.657	-2.355	10	4.8
101.46	-2.597	10	4.4
101.424	-2.415	10	5.3
101.524	-2.482	9	6.6
99.549	-1.322	10	4.5
99.722	-0.845	89.2	4.4
100.013	-0.837	92	4.2
99.428	-1.475	10	4.5
100.132	-0.729	83.3	5.4
99.867	-0.72	81	7.6
100.968	-5.177	30.4	4.6
107.221	-7.883	55.6	4.9
98.842	-0.558	35	4.6
97.075	1.967	43	4.7
99.543	-1.649	10	4.5
96.159	2.404	35	4
101.15	-2.881	35	4.5
99.281	-1.623	10	4.6
100.333	-3.951	36.4	4.8
99.386	0.732	116.4	4.5
97.005	1.424	36.5	4.2
99.966	0.53	38.4	5.1
92.634	13.846	23.6	4.3
100.287	0.54	37.6	4.4
97.493	0.876	35	4.4
99.348	-1.865	10	4
99.344	-1.541	10	4.9
102.667	-4.499	69.6	5
99.402	-1.539	10	4.5
98.446	-14.452	10	5.3
95.011	4.654	10	4.8
94.619	5.177	35	4.5
93.901	8.572	28.7	4.6
99.301	-1.508	10	4.6
103.626	-5.435	71.9	5
93.82	10.261	169.9	4.7
100.871	-1.85	56.4	4.4
101.03	-2.98	47.2	4.9
96.13	2.508	62.1	4.3
99.448	-1.717	10	4.2
93.161	14.037	41.3	4.1
99.397	-1.592	10	4.1
94.315	5.26	57.5	5
101.684	-6.679	30	4.6
99.416	-1.767	10	4.1
99.395	-1.554	10	4.1
92.923	13.987	33.7	4.6
99.305	-1.558	10	4.3
99.298	-1.539	10	4.7
97.191	1.129	35	4.8
93.145	13.925	35	4.3
99.38	-1.471	10	4.6
93.119	13.942	35	4.3
92.867	13.78	35	4.4
100.443	-1.03	45.7	4.7
104.794	-6.286	46	5.1
92.895	14.052	40.9	4.1
107.273	-7.89	35	4.5
93.603	11.027	123.7	4.8
107.275	-7.961	59	4.9
107.285	-7.863	35	4.8
107.449	-7.765	54	5.3
107.393	-7.817	51.8	5.5
107.297	-7.782	46	7
99.346	-1.509	10	4.8
99.281	-1.594	10	4.5
99.501	-1.426	32.9	4.7
99.468	-1.357	10	4.9
92.822	14.05	34.6	4.8
99.532	-1.476	10	4.7
93.075	14.208	35	4.7
99.238	-1.693	10	4.3
97.974	-0.939	35.8	5
94.659	5.475	55.3	5
100.078	-3.382	10	4.9
99.527	-1.431	10	4.4
93.021	14.34	35	4.7
99.32	-1.488	10	4.1
98.615	0.254	35	4.6
93.113	14.088	33	4.8
99.19	-1.631	10	4.5
94.693	5.361	80.5	4.6
99.419	-1.517	10	4.7
93.163	14.077	35	4.4
93.115	14.092	35	4.2
99.51	-1.4	10	4.3
99.39	-1.566	10	4
99.572	-1.649	18.2	5.4
99.12	-1.758	10	4.2
96.971	0.27	35	5.4
101.077	-2.921	60.2	4.7
99.394	-1.543	29.4	4.6
104.129	-6.246	35	4.4
99.508	-1.532	9.7	4.8
97.432	0.963	30	4.6
92.989	14.04	35	4.9
93.085	14.206	35	4.4
97.409	0.844	35	4.4
99.487	-1.537	10	4.3
99.465	-1.409	10	4.6
99.368	-1.501	10	4.8
99.417	-1.507	10	4.8
99.423	-1.44	10	4.7
99.356	-0.32	77.5	4.4
99.544	-1.491	10	4.3
99.527	-1.352	29.1	4.8
99.292	-1.618	10	4
99.484	-1.414	10	4.6
99.561	-1.453	10	4.5
99.484	-1.419	10	5
99.427	-1.387	10	4.7
99.371	-1.366	10	5.5
99.431	-1.44	10	4.9
99.533	-1.576	10	4.5
92.826	14.112	35	4.2
98.012	-0.989	31	4.9
97.95	-0.911	10	5.9
97.964	-0.965	19.8	5.1
97.971	-0.926	34.2	4.5
99.427	-1.504	10	4.1
99.42	-1.448	26	4.9
99.459	-1.688	10	4.6
92.809	14.061	35	4.8
99.408	-1.568	10	4.5
96.404	2.283	54.5	4.6
99.515	-1.503	10	4.1
92.945	13.931	35	4
99.626	-1.599	10	4.2
99.429	-1.437	10	4.8
99.45	-1.436	10	5
99.396	-1.536	10	4.3
99.432	-1.588	10	4.9
99.466	-1.594	10	4.6
99.349	-1.6	10	4.2
99.398	-1.558	10	4
100.006	-1.197	35	4.4
99.553	-1.572	10	4.9
101.81	-4.317	38.7	5.3
93.085	13.93	35	4.1
99.381	-1.46	10	4.7
99.207	-1.709	10	4
99.393	-1.513	10	4.9
99.326	-1.525	10	4.1
99.408	-1.543	19.2	4.5
99.506	-1.618	10	4.5
99.546	-1.379	30.4	5
99.391	-1.702	10	4.9
99.477	-1.389	10	4.8
99.361	-1.54	10	4.5
99.363	-1.472	10	4.9
99.379	-1.55	10	4.7
99.404	-1.462	10	5.2
99.266	-1.534	23.4	4.9
99.46	-1.605	10	4.4
99.27	-1.623	10	4
99.323	-1.527	10	4.6
99.427	-1.565	10	5
99.433	-1.448	21	5.8
99.508	-1.488	10	4.6
99.407	-1.645	10	4.3
99.527	-1.33	34	4.6
99.262	-1.649	10	4.5
99.542	-1.531	31.4	4.9
99.415	-1.548	10	5.4
99.343	-1.571	10	4.7
99.382	-1.503	10	4.2
99.475	-1.473	33.2	4.9
99.521	-1.542	26.3	4.4
99.096	-1.978	10	4.5
99.582	-1.502	10	4.2
99.434	-1.532	10	4.7
99.515	-1.574	10	4.7
99.584	-1.507	10	4.9
99.49	-1.479	20	6.7
93.055	14.304	35	4.3
96.625	4.603	54.3	5
93.023	13.961	25.6	5
92.837	13.865	35	4.3
92.912	13.907	30.4	4.5
93.05	13.945	35	4.7
93.216	14.1	35	4
93.14	14.304	35	4.8
94.744	5.208	61.2	4.5
92.821	14.052	35	5.9
93.102	14.144	35	4.7
92.926	13.972	35	4.1
93.84	13.7	35	4.1
93.723	9.018	50.7	5.1
93.06	13.959	35	4
93.125	13.942	35	4.4
93.034	14.386	35	4.1
93.161	14.066	35	4.2
93.077	13.849	35	4.3
93.041	14.004	19.3	4.5
93.149	14.117	35	4.1
93.144	14.156	35	4.6
93.068	14.127	38.4	4.6
93.15	14.12	35	4.5
92.982	14.353	38.5	4.9
93.085	14.15	35	4.5
93.045	13.893	35	4
93.057	13.966	28.4	4.6
93.132	14.284	35.3	4.4
92.334	11.566	35	4.2
93.121	13.977	35	4.2
92.991	13.979	35	4.5
93.013	13.935	35	4.2
92.926	13.941	36.2	4.1
93.102	14.061	37.3	4.2
92.965	14.311	29.8	4.7
92.902	14.099	24	7.5
101.751	-4.893	58.4	4.6
104.376	-6.456	35	4.4
96.108	2.091	35	4.2
96.312	2.43	49.1	4.6
108.744	-8.795	17.5	5.4
106.021	-6.696	71.8	4.6
101.581	-5.517	3.9	5.2
94.179	10.64	29.1	5
92.51	12.281	26.4	4.6
101.705	-5.497	16	5.6
94.091	10.565	10	4.1
94.143	10.609	10	4.1
94.104	10.578	10	4
94.122	10.591	10	5.2
93.978	10.5	10	4.4
97.077	2.293	35	4.3
94.332	10.604	10	4.9
94.207	10.702	10	4.2
94.248	10.641	10	4.5
94.234	10.666	10	4.8
94.268	10.692	28.1	4.5
94.232	10.585	14.3	4.9
94.227	10.615	10	4.3
94.184	10.667	10	4.9
102.895	-4.811	40	5.7
94.22	10.65	10	4.2
94.188	10.609	10	5.1
94.311	10.695	10	4.8
94.352	10.742	10	5
94.24	10.761	10	4.5
94.319	10.608	10	4.4
94.317	10.659	10	5
94.294	10.764	10	5
94.201	10.644	10	5
94.235	10.61	10	4.6
94.57	10.54	10	4.6
94.238	10.739	10	4.9
94.308	10.691	10	5.1
94.288	10.733	16.3	5
94.337	10.705	18.3	4.8
94.213	10.657	10	4.9
94.26	10.695	19.4	4.5
94.186	10.608	10	5.1
94.3	10.696	10	4.7
94.446	10.735	10	4.5
94.317	10.67	16.1	5.1
94.329	10.799	24.1	4.7
94.26	10.764	10	4.4
94.286	10.701	10	4.4
94.388	10.75	17.2	5
94.332	10.639	10	5.1
94.163	10.605	10	4.4
94.304	10.752	22.4	4.2
94.65	11.279	10	5
94.397	10.713	10	5.1
94.25	10.68	10	4.4
94.374	10.769	10	5.2
94.286	10.751	10	5.1
94.315	10.702	10	5
94.407	10.704	10	4.5
94.447	10.838	10	4.8
94.294	10.747	10	4.5
94.436	10.837	10	4.8
97.02	1.869	39.2	5.2
94.719	5.223	35	4.8
97.095	0.192	35	4.3
101.137	-3.661	47.5	4.7
99.877	-2.306	35	4.3
96.658	4.446	46.2	4.4
92.68	3.504	35.9	4.4
95.5	-8.956	21.6	5.4
100.588	-3.471	35	4.4
97.994	2.041	71.7	4.6
97.536	-1.126	35	4.4
101.053	-3.793	28.5	4.7
98.705	-3.563	10	4.3
98.248	-0.322	46.5	5
97.101	1.294	35	4.1
93.318	3.06	33.4	4.9
99.704	1.306	181.9	4.5
101.834	-3.764	35	4.5
102.3	-2.58	163.5	5
100.326	-1.053	35	5.1
96.714	0.303	35	5
98.658	0.274	54.3	4.4
92.284	10.59	35	4.8
93.612	10.168	87.3	4.4
97.155	1.11	35	4.2
98.792	-1.201	44.1	5
105.118	-6.769	34.9	4.6
105.062	-6.849	17.4	4.8
94.831	12.034	14.8	5.1
94.996	12.14	26.9	5.2
95.127	12.153	45	4.5
102.204	-4.261	51.6	4.6
103.568	-7.099	35	4.6
96.4	4.65	35	4.7
103.049	-4.99	46.2	5.4
105.593	-5.422	183.9	4.6
108.54	-7.961	76.3	4.6
93.624	9.045	42.6	5.2
96.93	1.682	35	4.3
107.471	-7.745	18.1	4.6
97.189	1.757	40.5	4.9
93.295	13.072	51.6	4.4
102.844	-4.942	35	4.7
102.898	-4.885	22.2	5.3
91.722	10.823	35	5.2
97.133	1.888	51.6	4.4
97.237	1.155	35	4.1
102.782	-4.444	35	4.3
100.326	-3.231	25.3	4.5
100.699	-2.34	35	4.4
100.047	-3.238	35	4.9
93.541	10.018	27.4	4.5
100.438	-1.176	96.5	4.4
100.437	0.042	51.7	4.2
97.039	1.531	26.2	4.5
99.519	-2.149	35	4.6
95.879	2.654	35	4
101.241	-4.26	35	5
107.997	-8.154	35	4.8
97.493	4.357	176.1	4.3
94.973	4.628	55.1	4.5
101.136	-5.443	31.1	5.2
94.244	7.645	41.9	4.4
92.013	11.737	29.1	4.8
97.654	3.36	24.5	5.2
109.041	-7.989	95.8	4.4
94.523	5.328	70.3	4.8
106.134	-8.705	35	4.6
97.047	1.253	15.3	4.3
103.451	-5.128	35	4.9
96.01	2.687	41	4.6
95.011	11.865	29	4.5
100.714	-3.967	35	4.7
95.134	12.499	10	4.7
99.086	2.8	174.8	5.1
100.363	-3.307	35	4.1
97.04	1.302	23.2	4.2
100.461	-3.221	41.1	5
100.408	-3.242	22.6	4.9
100.317	-3.327	7.7	5.5
97.195	3.476	88.1	4.6
100.471	-3.115	22	6.3
100.424	-3.079	19	5.7
99.669	-3.828	35	4.2
102.075	-4.56	35	4.1
97.285	1.185	42.6	4.9
94.441	6.263	82.5	5.1
100.628	-3.513	26.2	5.3
101.907	-5.963	35	5.6
106.154	-6.963	47.4	5
97.771	0.175	35	4.1
100.684	-3.513	35	4.3
98.554	0.728	89.6	5
99.343	1.772	163.4	4.6
94.31	5.257	58.9	5
94.38	5.364	50	5.1
91.836	10.878	25.1	4.5
97.146	1.257	40.9	4.3
95.722	2.773	49.8	4.9
97.004	1.302	35	4.4
96.926	1.629	35	4.5
92.355	6.427	35	4.5
91.839	9.822	38.6	4.8
91.781	10.963	10	4.2
95.049	4.674	35	5
108.793	-8.74	35	4.7
92.526	11.178	35	4.5
91.688	10.67	10	5.1
95.943	2.668	35	4.7
106.037	-7.331	10	4.3
97.392	1.02	23.1	4.6
96.626	4.665	35	4.9
100.544	-3.623	28.7	4.3
95.576	2.83	48.3	4.5
95.445	2.798	26.8	5.2
102.119	-4.36	35	4.3
96.011	4.945	138.9	4.6
95.919	3.021	63.4	4.5
99.977	-1.153	70.9	4.4
100.526	-3.155	35	4.5
97.089	1.518	35	5.1
92.291	13.176	35	4.4
100.352	-3.414	3.4	4.9
96.599	2.277	35	4.3
97.16	1.058	35	4.9
97.165	1.425	23	5.6
102.953	-4.966	35	4.5
98.548	0.479	35	5.4
97.096	0.116	35	4.1
91.769	10.91	35	4.2
97.061	1.717	38.6	4.9
97.096	1.766	40.2	4.7
96.665	1.961	35	4.9
99.745	2.452	223.2	4
94.861	5.593	85.5	4.7
95.581	2.777	35	4.6
93.747	10.051	142.1	4.4
102.706	-4.597	64.4	4.6
96.218	2.359	25	4.9
93.339	8.475	86.9	4.4
102.759	-4.546	50.7	5
93.922	7.581	46.4	4.4
109.643	-8.916	35	4.4
94.818	5.006	78.3	4.8
96.338	3.773	35	4.4
94.962	11.803	26.4	5.1
95.552	2.861	35	4.9
95.006	11.712	26.6	4.4
93.703	8.718	35	4.2
92.819	13.727	35	5.1
98.214	-0.374	10	4.7
98.155	-0.464	26.3	4.9
98.416	-0.204	10	5
98.28	-0.262	20	5.7
98.184	-0.449	10	4.4
97.367	0.369	28.5	4.9
98.184	-0.352	10	5.7
100.044	0.072	127.5	5
97.03	0.111	35	4.9
106.086	-7.849	35	4.5
93.743	2.622	35	4.6
95.814	4.662	128.5	4.5
94.14	5.11	45.7	4.6
108.13	-7.659	10	4.3
95.282	2.493	35	4.3
109.244	-7.124	191.9	4.5
95.782	2.817	58	5.1
96.302	3.439	90.9	4.3
106.053	-5.757	186	4.1
99.726	-1.59	35	5
99.762	-2.235	16.3	5.1
92.163	7.976	35	4.3
96.722	1.881	10	5
91.935	7.73	35	4.5
105.223	-6.972	35	3.9
96.122	2.557	45.1	4.5
95.978	2.424	35	4.2
107.923	-7.774	44.8	4.1
100.723	-3.528	27.2	5.2
94.169	6.449	35	5.3
93.937	10.251	35	4.9
92.217	6.805	35	4.1
101.236	-4.326	26.5	5.3
101.298	-4.332	19	5.5
109.966	-8.21	35	4.1
101.242	-4.363	10	4.1
101.191	-4.366	10	5.1
101.254	-4.311	10	4.5
101.217	-4.297	20	5.9
97.181	1.232	35.3	4.5
93.947	8.366	110.2	4.4
108.268	-6.32	329.6	4.2
101.836	-4.793	35	4.7
94.433	3.721	35	4.4
97.354	1.023	30.3	0
96.272	2.256	35	3.9
102.048	-2.443	35	4.8
91.907	7.919	35	4.2
95.04	4.833	56.3	5.4
98.011	0.499	41.6	4.3
102.293	-4.432	35	4.5
99.523	-3.829	35	4.4
99.741	-1.74	27.2	4.2
99.759	-1.75	28	4.7
96.522	1.92	35	0
103.958	-5.838	52.8	4.4
98.117	0.451	48.4	4.6
